_id,ltable_a_id,rtable_person_id,ltable_a_name,ltable_a_city,ltable_a_prov,ltable_a_country,ltable_a_web,rtable_a_name,rtable_a_city,rtable_a_prov,rtable_a_country,rtable_a_email_server
1048,20411,57324,university oxford wadham college,oxford,,united kingdom,http://www.wadham.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1049,20411,7460,university oxford wadham college,oxford,,united kingdom,http://www.wadham.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1050,20411,21966,university oxford wadham college,oxford,,united kingdom,http://www.wadham.ox.ac.uk,durham university,durham,,united kingdom,durham
1051,20411,39240,university oxford wadham college,oxford,,united kingdom,http://www.wadham.ox.ac.uk,university greenwich,london,,united kingdom,greenwich
1052,20411,57326,university oxford wadham college,oxford,,united kingdom,http://www.wadham.ox.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1053,20411,42893,university oxford wadham college,oxford,,united kingdom,http://www.wadham.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1054,15769,5332,st. mary s university,calgary, Alberta,canada,http://www.stmu.ca,simon fraser university,vancouver,bc,canada,sfu
1055,15769,40656,st. mary s university,calgary, Alberta,canada,http://www.stmu.ca,university calgary,calgary,alberta,canada,ucalgary
1056,15769,1715,st. mary s university,calgary, Alberta,canada,http://www.stmu.ca,york university,toronto,on,canada,yorku
1057,15769,36472,st. mary s university,calgary, Alberta,canada,http://www.stmu.ca,university calgary,calgary,alberta,canada,gmail
1058,15769,35077,st. mary s university,calgary, Alberta,canada,http://www.stmu.ca,brock university,dundas,on,canada,brocku
1059,15769,56451,st. mary s university,calgary, Alberta,canada,http://www.stmu.ca,queen s university,kingston,on,canada,gmail
1060,20412,57466,university oxford wolfson college,oxford,,united kingdom,http://www.wolfson.ox.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1061,20412,39324,university oxford wolfson college,oxford,,united kingdom,http://www.wolfson.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1062,20412,57324,university oxford wolfson college,oxford,,united kingdom,http://www.wolfson.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1063,20412,7460,university oxford wolfson college,oxford,,united kingdom,http://www.wolfson.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1064,20412,39240,university oxford wolfson college,oxford,,united kingdom,http://www.wolfson.ox.ac.uk,university greenwich,london,,united kingdom,greenwich
1065,20412,57326,university oxford wolfson college,oxford,,united kingdom,http://www.wolfson.ox.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1066,20412,42893,university oxford wolfson college,oxford,,united kingdom,http://www.wolfson.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1067,20415,57466,university oxford wycliffe hall,oxford,,united kingdom,http://www.wycliffe.ox.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1068,20415,39324,university oxford wycliffe hall,oxford,,united kingdom,http://www.wycliffe.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1069,20415,57324,university oxford wycliffe hall,oxford,,united kingdom,http://www.wycliffe.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1070,20415,7460,university oxford wycliffe hall,oxford,,united kingdom,http://www.wycliffe.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1071,20415,39240,university oxford wycliffe hall,oxford,,united kingdom,http://www.wycliffe.ox.ac.uk,university greenwich,london,,united kingdom,greenwich
1072,20415,57326,university oxford wycliffe hall,oxford,,united kingdom,http://www.wycliffe.ox.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1073,20415,42893,university oxford wycliffe hall,oxford,,united kingdom,http://www.wycliffe.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1074,20413,56129,university oxford worcester college,oxford,,united kingdom,http://www.worc.ox.ac.uk,lancaster university,lancaster,,united kingdom,lancaster
1075,20413,57466,university oxford worcester college,oxford,,united kingdom,http://www.worc.ox.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1076,20413,39324,university oxford worcester college,oxford,,united kingdom,http://www.worc.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1077,20413,57324,university oxford worcester college,oxford,,united kingdom,http://www.worc.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1078,20413,7460,university oxford worcester college,oxford,,united kingdom,http://www.worc.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1079,20413,39240,university oxford worcester college,oxford,,united kingdom,http://www.worc.ox.ac.uk,university greenwich,london,,united kingdom,greenwich
1080,20413,57326,university oxford worcester college,oxford,,united kingdom,http://www.worc.ox.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1081,20413,44116,university oxford worcester college,oxford,,united kingdom,http://www.worc.ox.ac.uk,lancaster university,lancaster,,united kingdom,lancaster
1082,20413,42893,university oxford worcester college,oxford,,united kingdom,http://www.worc.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1083,20414,57466,university oxford st. stephen s house,oxford,,united kingdom,http://www.ssho.ox.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1084,20414,39324,university oxford st. stephen s house,oxford,,united kingdom,http://www.ssho.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1085,20414,57324,university oxford st. stephen s house,oxford,,united kingdom,http://www.ssho.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1086,20414,7460,university oxford st. stephen s house,oxford,,united kingdom,http://www.ssho.ox.ac.uk,university warwick,coventry,,united kingdom,wbs
1087,20414,39240,university oxford st. stephen s house,oxford,,united kingdom,http://www.ssho.ox.ac.uk,university greenwich,london,,united kingdom,greenwich
1088,20414,17844,university oxford st. stephen s house,oxford,,united kingdom,http://www.ssho.ox.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
1089,20414,57326,university oxford st. stephen s house,oxford,,united kingdom,http://www.ssho.ox.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1090,20414,42893,university oxford st. stephen s house,oxford,,united kingdom,http://www.ssho.ox.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1091,4264,39909,business school sup de co compiegne,compiegne,,france,http://www.esc-compiegne.com,novancia business school,paris,,france,novancia
1092,4264,20257,business school sup de co compiegne,compiegne,,france,http://www.esc-compiegne.com,emlyon business school,ecully,ecullly,france,em-lyon
1093,4264,46332,business school sup de co compiegne,compiegne,,france,http://www.esc-compiegne.com,emlyon business school,ecully,,france,em-lyon
1094,15783,40656,university manitoba st. paul s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_pauls/,university calgary,calgary,alberta,canada,ucalgary
1095,15783,1715,university manitoba st. paul s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_pauls/,york university,toronto,on,canada,yorku
1096,15783,36472,university manitoba st. paul s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_pauls/,university calgary,calgary,alberta,canada,gmail
1097,15783,9699,university manitoba st. paul s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_pauls/,university manitoba,winnipeg,mb,canada,umanitoba
1098,15783,35077,university manitoba st. paul s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_pauls/,brock university,dundas,on,canada,brocku
1099,15783,56451,university manitoba st. paul s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_pauls/,queen s university,kingston,on,canada,gmail
1100,15783,48034,university manitoba st. paul s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_pauls/,university waterloo,waterloo,on,canada,uwaterloo
1101,15783,58670,university manitoba st. paul s college university manitoba,winnipeg, Manitoba,canada,http://www.umanitoba.ca/colleges/st_pauls/,university toronto,toronto,on,canada,gmail
1102,4271,39909,escem business school management poitiers,poitiers,,france,http://www.escem.fr,novancia business school,paris,,france,novancia
1103,4271,20257,escem business school management poitiers,poitiers,,france,http://www.escem.fr,emlyon business school,ecully,ecullly,france,em-lyon
1104,4271,46332,escem business school management poitiers,poitiers,,france,http://www.escem.fr,emlyon business school,ecully,,france,em-lyon
1105,4271,45570,escem business school management poitiers,poitiers,,france,http://www.escem.fr,copenhagen business school,frederiksberg copenhagen,,france,cbs
1106,20435,57466,university portsmouth,portsmouth,,united kingdom,http://www.port.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1107,20435,39324,university portsmouth,portsmouth,,united kingdom,http://www.port.ac.uk,university warwick,coventry,,united kingdom,wbs
1108,20435,57324,university portsmouth,portsmouth,,united kingdom,http://www.port.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1109,20435,7460,university portsmouth,portsmouth,,united kingdom,http://www.port.ac.uk,university warwick,coventry,,united kingdom,wbs
1110,20435,39240,university portsmouth,portsmouth,,united kingdom,http://www.port.ac.uk,university greenwich,london,,united kingdom,greenwich
1111,20435,57326,university portsmouth,portsmouth,,united kingdom,http://www.port.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1112,20435,42893,university portsmouth,portsmouth,,united kingdom,http://www.port.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1113,20436,33084,university pretoria,pretoria,Gauteng,south africa,http://www.up.ac.za,university johannesburg,randburg,gauteng,south africa,co
1114,20436,45075,university pretoria,pretoria,Gauteng,south africa,http://www.up.ac.za,university cape town,cape town,western cape,south africa,uct
1115,10164,33962,kastamonu university,kuzeykent/kastamonu,,turkey,http://www.kastamonu.edu.tr,bahcesehir university,istanbul,,turkey,yahoo
1116,10183,4946,catholic university applied sciences munich,munchen,,germany,http://www.ksfh.de,lmu munich,muenchen,,germany,lmu
1117,20476,40656,university saskatchewan,saskatoon, Saskatchewan,canada,http://www.usask.ca,university calgary,calgary,alberta,canada,ucalgary
1118,20476,36472,university saskatchewan,saskatoon, Saskatchewan,canada,http://www.usask.ca,university calgary,calgary,alberta,canada,gmail
1119,20476,9699,university saskatchewan,saskatoon, Saskatchewan,canada,http://www.usask.ca,university manitoba,winnipeg,mb,canada,umanitoba
1120,20476,48034,university saskatchewan,saskatoon, Saskatchewan,canada,http://www.usask.ca,university waterloo,waterloo,on,canada,uwaterloo
1121,20476,58670,university saskatchewan,saskatoon, Saskatchewan,canada,http://www.usask.ca,university toronto,toronto,on,canada,gmail
1122,20480,53646,university science technology beijing,beijing,,china,http://www.ustb.edu.cn,nanjing university,nanjing,,china,nju
1123,20480,43972,university science technology beijing,beijing,,china,http://www.ustb.edu.cn,huazhong university science technology,wuhan,hubei,china,hust
1124,20481,43972,university science technology liaoning,anshan,Liaoning Province,china,http://www.ustl.edu.cn,huazhong university science technology,wuhan,hubei,china,hust
1125,20486,47664,university seoul,seoul,,south korea,http://www.uos.ac.kr,seoul national university,seoul,,south korea,snu
1126,20486,48118,university seoul,seoul,,south korea,http://www.uos.ac.kr,seoul national university,seoul,,south korea,naver
